event_id,dataset_id,tdc_time_ns,pulse_id,exposure_id,detector_id,basis,outcome,pulse_height_mV,time_over_threshold_ns,gate_code,veto_bits,calibration_id,clock_calibration_id,quality_mask
EVT-000000000546,SIM-0001,2026081208552000059,PULSE-EXP-0001-0026-09552,EXP-0001-0026,SNSPD-02,Z,-,34.590820,8.104108,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000547,SIM-0001,2026081208628000119,PULSE-EXP-0001-0026-09628,EXP-0001-0026,SNSPD-04,X,-,34.606718,8.199995,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000548,SIM-0001,2026081208635000090,PULSE-EXP-0001-0026-09635,EXP-0001-0026,SNSPD-01,Z,+,29.083318,8.460745,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000549,SIM-0001,2026081208673000183,PULSE-EXP-0001-0026-09673,EXP-0001-0026,SNSPD-06,Y,-,28.369964,8.754894,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000550,SIM-0001,2026081208795000130,PULSE-EXP-0001-0026-09795,EXP-0001-0026,SNSPD-01,Z,+,32.201388,8.086540,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000551,SIM-0001,2026081208982000185,PULSE-EXP-0001-0026-09982,EXP-0001-0026,SNSPD-01,Z,+,33.195465,8.734608,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000552,SIM-0001,2026081210273000153,PULSE-EXP-0001-0020-00273,EXP-0001-0020,SNSPD-04,X,-,34.078164,7.844718,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000553,SIM-0001,2026081210614000122,PULSE-EXP-0001-0020-00614,EXP-0001-0020,SNSPD-02,Z,-,27.577659,8.703232,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000554,SIM-0001,2026081210684000065,PULSE-EXP-0001-0020-00684,EXP-0001-0020,SNSPD-02,Z,-,33.707495,8.269672,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000555,SIM-0001,2026081210868000004,PULSE-EXP-0001-0020-00868,EXP-0001-0020,SNSPD-01,Z,+,29.301598,7.651143,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000556,SIM-0001,2026081211333000042,PULSE-EXP-0001-0020-01333,EXP-0001-0020,SNSPD-05,Y,+,35.309109,7.863010,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000557,SIM-0001,2026081211790000033,PULSE-EXP-0001-0020-01790,EXP-0001-0020,SNSPD-04,X,-,30.728912,7.550018,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000558,SIM-0001,2026081211855000171,PULSE-EXP-0001-0020-01855,EXP-0001-0020,SNSPD-03,X,+,30.650123,7.883979,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000559,SIM-0001,2026081211860000157,PULSE-EXP-0001-0020-01860,EXP-0001-0020,SNSPD-04,X,-,33.168716,9.602888,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000560,SIM-0001,2026081211942000084,PULSE-EXP-0001-0020-01942,EXP-0001-0020,SNSPD-05,Y,+,33.321894,8.719612,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000561,SIM-0001,2026081212012000076,PULSE-EXP-0001-0020-02012,EXP-0001-0020,SNSPD-03,X,+,31.347740,8.008404,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000562,SIM-0001,2026081212342000009,PULSE-EXP-0001-0020-02342,EXP-0001-0020,SNSPD-06,Y,-,34.182396,7.256544,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000563,SIM-0001,2026081212371000007,PULSE-EXP-0001-0020-02371,EXP-0001-0020,SNSPD-01,Z,+,31.354340,7.546458,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000564,SIM-0001,2026081212426000052,PULSE-EXP-0001-0020-02426,EXP-0001-0020,SNSPD-01,Z,+,32.607995,9.068900,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000565,SIM-0001,2026081212472000143,PULSE-EXP-0001-0020-02472,EXP-0001-0020,SNSPD-05,Y,+,33.939639,7.808378,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000566,SIM-0001,2026081212567000063,PULSE-EXP-0001-0020-02567,EXP-0001-0020,SNSPD-03,X,+,32.855446,8.296534,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000567,SIM-0001,2026081212586000132,PULSE-EXP-0001-0020-02586,EXP-0001-0020,SNSPD-02,Z,-,29.037779,8.094304,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000568,SIM-0001,2026081212605000181,PULSE-EXP-0001-0020-02605,EXP-0001-0020,SNSPD-04,X,-,31.113636,7.277758,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000569,SIM-0001,2026081212698000042,PULSE-EXP-0001-0020-02698,EXP-0001-0020,SNSPD-05,Y,+,32.949379,8.843289,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000570,SIM-0001,2026081212796000049,PULSE-EXP-0001-0020-02796,EXP-0001-0020,SNSPD-06,Y,-,31.475229,8.584558,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000571,SIM-0001,2026081212799000005,PULSE-EXP-0001-0020-02799,EXP-0001-0020,SNSPD-06,Y,-,31.001290,9.058986,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000572,SIM-0001,2026081212806000020,PULSE-EXP-0001-0020-02806,EXP-0001-0020,SNSPD-01,Z,+,30.425785,8.252697,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000573,SIM-0001,2026081213231000068,PULSE-EXP-0001-0020-03231,EXP-0001-0020,SNSPD-02,Z,-,32.403192,8.224298,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000574,SIM-0001,2026081213262000176,PULSE-EXP-0001-0020-03262,EXP-0001-0020,SNSPD-04,X,-,30.647174,7.492000,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000575,SIM-0001,2026081213263000122,PULSE-EXP-0001-0020-03263,EXP-0001-0020,SNSPD-01,Z,+,32.615932,7.724863,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000576,SIM-0001,2026081213379000045,PULSE-EXP-0001-0020-03379,EXP-0001-0020,SNSPD-05,Y,+,30.437695,7.996841,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000577,SIM-0001,2026081213515000036,PULSE-EXP-0001-0020-03515,EXP-0001-0020,SNSPD-03,X,+,32.305345,8.386004,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000578,SIM-0001,2026081213550000186,PULSE-EXP-0001-0020-03550,EXP-0001-0020,SNSPD-04,X,-,33.237689,8.360555,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000579,SIM-0001,2026081213635000029,PULSE-EXP-0001-0020-03635,EXP-0001-0020,SNSPD-02,Z,-,33.502846,8.349113,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000580,SIM-0001,2026081213751000079,PULSE-EXP-0001-0020-03751,EXP-0001-0020,SNSPD-01,Z,+,32.206769,8.271826,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000581,SIM-0001,2026081213874000045,PULSE-EXP-0001-0020-03874,EXP-0001-0020,SNSPD-03,X,+,32.273909,8.340706,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000582,SIM-0001,2026081213972000136,PULSE-EXP-0001-0020-03972,EXP-0001-0020,SNSPD-06,Y,-,31.771175,7.683606,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000583,SIM-0001,2026081214280000145,PULSE-EXP-0001-0020-04280,EXP-0001-0020,SNSPD-03,X,+,31.439721,8.527996,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000584,SIM-0001,2026081214314000146,PULSE-EXP-0001-0020-04314,EXP-0001-0020,SNSPD-04,X,-,33.330215,6.977168,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000585,SIM-0001,2026081214559000191,PULSE-EXP-0001-0020-04559,EXP-0001-0020,SNSPD-02,Z,-,32.757117,8.018404,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000586,SIM-0001,2026081214670000097,PULSE-EXP-0001-0020-04670,EXP-0001-0020,SNSPD-03,X,+,30.106799,8.665216,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000587,SIM-0001,2026081214769000068,PULSE-EXP-0001-0020-04769,EXP-0001-0020,SNSPD-01,Z,+,35.049510,7.013171,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000588,SIM-0001,2026081214821000179,PULSE-EXP-0001-0020-04821,EXP-0001-0020,SNSPD-01,Z,+,32.083921,7.979095,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000589,SIM-0001,2026081214824000028,PULSE-EXP-0001-0020-04824,EXP-0001-0020,SNSPD-05,Y,+,33.525122,7.751410,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000590,SIM-0001,2026081214942000158,PULSE-EXP-0001-0020-04942,EXP-0001-0020,SNSPD-05,Y,+,31.497277,8.910330,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000591,SIM-0001,2026081215197000121,PULSE-EXP-0001-0020-05197,EXP-0001-0020,SNSPD-01,Z,+,29.545055,8.637492,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000592,SIM-0001,2026081215226000108,PULSE-EXP-0001-0020-05226,EXP-0001-0020,SNSPD-03,X,+,35.660616,7.836568,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000593,SIM-0001,2026081215353000046,PULSE-EXP-0001-0020-05353,EXP-0001-0020,SNSPD-01,Z,+,32.674764,8.025404,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000594,SIM-0001,2026081215477000098,PULSE-EXP-0001-0020-05477,EXP-0001-0020,SNSPD-03,X,+,32.903852,9.525045,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000595,SIM-0001,2026081215649000012,PULSE-EXP-0001-0020-05649,EXP-0001-0020,SNSPD-06,Y,-,34.543293,7.830787,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000596,SIM-0001,2026081215810000083,PULSE-EXP-0001-0020-05810,EXP-0001-0020,SNSPD-05,Y,+,29.358258,7.913368,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000597,SIM-0001,2026081215990000110,PULSE-EXP-0001-0020-05990,EXP-0001-0020,SNSPD-03,X,+,33.809788,9.418907,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000598,SIM-0001,2026081216181000177,PULSE-EXP-0001-0020-06181,EXP-0001-0020,SNSPD-01,Z,+,32.339815,9.019237,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000599,SIM-0001,2026081216289000034,PULSE-EXP-0001-0020-06289,EXP-0001-0020,SNSPD-02,Z,-,31.395947,7.852115,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000600,SIM-0001,2026081216303000178,PULSE-EXP-0001-0020-06303,EXP-0001-0020,SNSPD-03,X,+,29.285384,8.889845,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000601,SIM-0001,2026081216355000172,PULSE-EXP-0001-0020-06355,EXP-0001-0020,SNSPD-03,X,+,31.070550,7.007861,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000602,SIM-0001,2026081216371000082,PULSE-EXP-0001-0020-06371,EXP-0001-0020,SNSPD-06,Y,-,33.154499,7.231578,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000603,SIM-0001,2026081216376000166,PULSE-EXP-0001-0020-06376,EXP-0001-0020,SNSPD-05,Y,+,31.014805,7.378077,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000604,SIM-0001,2026081216386000081,PULSE-EXP-0001-0020-06386,EXP-0001-0020,SNSPD-05,Y,+,32.020734,7.576208,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000605,SIM-0001,2026081216408000126,PULSE-EXP-0001-0020-06408,EXP-0001-0020,SNSPD-04,X,-,31.925822,8.336594,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000606,SIM-0001,2026081216519000066,PULSE-EXP-0001-0020-06519,EXP-0001-0020,SNSPD-03,X,+,32.068462,9.233795,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000607,SIM-0001,2026081216630000049,PULSE-EXP-0001-0020-06630,EXP-0001-0020,SNSPD-04,X,-,32.980438,7.690793,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000608,SIM-0001,2026081216831000139,PULSE-EXP-0001-0020-06831,EXP-0001-0020,SNSPD-04,X,-,31.096749,8.937850,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000609,SIM-0001,2026081216857000091,PULSE-EXP-0001-0020-06857,EXP-0001-0020,SNSPD-01,Z,+,30.703400,9.072717,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000610,SIM-0001,2026081217284000116,PULSE-EXP-0001-0020-07284,EXP-0001-0020,SNSPD-06,Y,-,33.468192,8.641165,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000611,SIM-0001,2026081217320000101,PULSE-EXP-0001-0020-07320,EXP-0001-0020,SNSPD-02,Z,-,32.220563,8.213330,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000612,SIM-0001,2026081217399000152,PULSE-EXP-0001-0020-07399,EXP-0001-0020,SNSPD-03,X,+,32.965628,8.305560,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000613,SIM-0001,2026081217468000190,PULSE-EXP-0001-0020-07468,EXP-0001-0020,SNSPD-03,X,+,35.184811,8.207165,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000614,SIM-0001,2026081217584000033,PULSE-EXP-0001-0020-07584,EXP-0001-0020,SNSPD-04,X,-,33.629976,8.128342,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000615,SIM-0001,2026081217693000055,PULSE-EXP-0001-0020-07693,EXP-0001-0020,SNSPD-01,Z,+,33.212123,6.773783,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000616,SIM-0001,2026081217716000172,PULSE-EXP-0001-0020-07716,EXP-0001-0020,SNSPD-06,Y,-,36.135951,7.297971,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000617,SIM-0001,2026081217880000151,PULSE-EXP-0001-0020-07880,EXP-0001-0020,SNSPD-03,X,+,34.457664,7.849056,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000618,SIM-0001,2026081217985000044,PULSE-EXP-0001-0020-07985,EXP-0001-0020,SNSPD-02,Z,-,28.152920,7.130948,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000619,SIM-0001,2026081218574000114,PULSE-EXP-0001-0020-08574,EXP-0001-0020,SNSPD-06,Y,-,29.630042,8.149436,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000620,SIM-0001,2026081218648000027,PULSE-EXP-0001-0020-08648,EXP-0001-0020,SNSPD-06,Y,-,34.368704,8.106510,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000621,SIM-0001,2026081219080000142,PULSE-EXP-0001-0020-09080,EXP-0001-0020,SNSPD-02,Z,-,28.097170,7.984825,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000622,SIM-0001,2026081219124000159,PULSE-EXP-0001-0020-09124,EXP-0001-0020,SNSPD-03,X,+,30.431713,7.069014,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000623,SIM-0001,2026081219199000078,PULSE-EXP-0001-0020-09199,EXP-0001-0020,SNSPD-04,X,-,28.715589,7.722389,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000624,SIM-0001,2026081219464000155,PULSE-EXP-0001-0020-09464,EXP-0001-0020,SNSPD-03,X,+,29.977426,8.463457,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000625,SIM-0001,2026081219611000145,PULSE-EXP-0001-0020-09611,EXP-0001-0020,SNSPD-04,X,-,30.761917,6.199809,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000626,SIM-0001,2026081219614000068,PULSE-EXP-0001-0020-09614,EXP-0001-0020,SNSPD-06,Y,-,28.460306,8.577225,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000627,SIM-0001,2026081219710000139,PULSE-EXP-0001-0020-09710,EXP-0001-0020,SNSPD-03,X,+,35.012442,8.757467,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000628,SIM-0001,2026081219809000062,PULSE-EXP-0001-0020-09809,EXP-0001-0020,SNSPD-06,Y,-,31.078724,7.264586,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000629,SIM-0001,2026081219977000023,PULSE-EXP-0001-0020-09977,EXP-0001-0020,SNSPD-06,Y,-,32.086581,8.125490,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000630,SIM-0001,2026081221571000038,PULSE-EXP-0001-0006-00571,EXP-0001-0006,SNSPD-01,Z,+,32.901134,8.535168,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000631,SIM-0001,2026081221762000090,PULSE-EXP-0001-0006-00762,EXP-0001-0006,SNSPD-01,Z,+,29.048593,7.357085,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000632,SIM-0001,2026081223514000058,PULSE-EXP-0001-0006-02514,EXP-0001-0006,SNSPD-06,Y,-,31.996049,8.071339,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000633,SIM-0001,2026081224388000108,PULSE-EXP-0001-0006-03388,EXP-0001-0006,SNSPD-05,Y,+,36.129977,8.451003,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000634,SIM-0001,2026081225951000120,PULSE-EXP-0001-0006-04951,EXP-0001-0006,SNSPD-05,Y,+,32.030060,7.168720,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000635,SIM-0001,2026081226579000197,PULSE-EXP-0001-0006-05579,EXP-0001-0006,SNSPD-03,X,+,29.102507,7.048435,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000636,SIM-0001,2026081227026000086,PULSE-EXP-0001-0006-06026,EXP-0001-0006,SNSPD-01,Z,+,32.615507,9.100032,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000637,SIM-0001,2026081227180000157,PULSE-EXP-0001-0006-06180,EXP-0001-0006,SNSPD-02,Z,-,34.377039,8.170080,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000638,SIM-0001,2026081227700000023,PULSE-EXP-0001-0006-06700,EXP-0001-0006,SNSPD-03,X,+,30.568748,7.928706,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000639,SIM-0001,2026081228849000163,PULSE-EXP-0001-0006-07849,EXP-0001-0006,SNSPD-02,Z,-,31.074320,7.910074,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000640,SIM-0001,2026081229090000101,PULSE-EXP-0001-0006-08090,EXP-0001-0006,SNSPD-01,Z,+,31.495824,7.760435,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000641,SIM-0001,2026081229301000186,PULSE-EXP-0001-0006-08301,EXP-0001-0006,SNSPD-01,Z,+,32.391223,7.680084,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000642,SIM-0001,2026081230842000047,PULSE-EXP-0001-0006-09842,EXP-0001-0006,SNSPD-06,Y,-,30.861575,7.628399,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000643,SIM-0001,2026081232066000099,PULSE-EXP-0001-0023-00066,EXP-0001-0023,SNSPD-01,Z,+,30.350034,6.994287,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000644,SIM-0001,2026081232093000018,PULSE-EXP-0001-0023-00093,EXP-0001-0023,SNSPD-05,Y,+,30.017197,7.961769,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000645,SIM-0001,2026081232129000153,PULSE-EXP-0001-0023-00129,EXP-0001-0023,SNSPD-06,Y,-,28.894806,7.666672,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000646,SIM-0001,2026081232225000160,PULSE-EXP-0001-0023-00225,EXP-0001-0023,SNSPD-03,X,+,32.302742,8.880055,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000647,SIM-0001,2026081232488000111,PULSE-EXP-0001-0023-00488,EXP-0001-0023,SNSPD-02,Z,-,33.923728,7.126699,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000648,SIM-0001,2026081232959000181,PULSE-EXP-0001-0023-00959,EXP-0001-0023,SNSPD-05,Y,+,33.053744,8.339595,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000649,SIM-0001,2026081233102000180,PULSE-EXP-0001-0023-01102,EXP-0001-0023,SNSPD-03,X,+,31.690404,6.500287,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000650,SIM-0001,2026081233171000146,PULSE-EXP-0001-0023-01171,EXP-0001-0023,SNSPD-05,Y,+,31.783290,7.724399,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000651,SIM-0001,2026081233383000061,PULSE-EXP-0001-0023-01383,EXP-0001-0023,SNSPD-06,Y,-,34.175453,8.089703,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000652,SIM-0001,2026081233445000078,PULSE-EXP-0001-0023-01445,EXP-0001-0023,SNSPD-04,X,-,36.791684,7.663697,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000653,SIM-0001,2026081233538000101,PULSE-EXP-0001-0023-01538,EXP-0001-0023,SNSPD-03,X,+,31.676117,8.195355,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000654,SIM-0001,2026081233617000145,PULSE-EXP-0001-0023-01617,EXP-0001-0023,SNSPD-05,Y,+,31.933581,8.072094,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000655,SIM-0001,2026081233787000070,PULSE-EXP-0001-0023-01787,EXP-0001-0023,SNSPD-02,Z,-,35.205600,8.175218,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000656,SIM-0001,2026081234032000058,PULSE-EXP-0001-0023-02032,EXP-0001-0023,SNSPD-03,X,+,35.325391,6.704608,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000657,SIM-0001,2026081234283000057,PULSE-EXP-0001-0023-02283,EXP-0001-0023,SNSPD-04,X,-,33.245031,7.351909,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000658,SIM-0001,2026081234307000124,PULSE-EXP-0001-0023-02307,EXP-0001-0023,SNSPD-05,Y,+,29.721091,8.711898,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000659,SIM-0001,2026081234352000127,PULSE-EXP-0001-0023-02352,EXP-0001-0023,SNSPD-01,Z,+,28.919941,7.340120,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000660,SIM-0001,2026081234421000131,PULSE-EXP-0001-0023-02421,EXP-0001-0023,SNSPD-05,Y,+,32.084453,7.913815,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000661,SIM-0001,2026081234424000071,PULSE-EXP-0001-0023-02424,EXP-0001-0023,SNSPD-04,X,-,29.948618,8.833415,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000662,SIM-0001,2026081234442000063,PULSE-EXP-0001-0023-02442,EXP-0001-0023,SNSPD-05,Y,+,29.676917,8.063044,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000663,SIM-0001,2026081234629000083,PULSE-EXP-0001-0023-02629,EXP-0001-0023,SNSPD-04,X,-,28.948648,7.065414,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000664,SIM-0001,2026081234784000067,PULSE-EXP-0001-0023-02784,EXP-0001-0023,SNSPD-03,X,+,34.087554,7.388815,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000665,SIM-0001,2026081234845000168,PULSE-EXP-0001-0023-02845,EXP-0001-0023,SNSPD-01,Z,+,29.253438,8.408335,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000666,SIM-0001,2026081234913000137,PULSE-EXP-0001-0023-02913,EXP-0001-0023,SNSPD-03,X,+,29.895993,7.304070,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000667,SIM-0001,2026081234965000148,PULSE-EXP-0001-0023-02965,EXP-0001-0023,SNSPD-03,X,+,32.026448,9.226973,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000000668,SIM-0001,2026081235007000139,PULSE-EXP-0001-0023-03007,EXP-0001-0023,SNSPD-05,Y,+,28.547643,8.127455,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
